image_id,label,split,num_annot,set_id,video_id,frame_id
set00_V001_0960,"0 0.7641366463904388 0.4798875750436926 0.13483302840612896 0.4752631878839271
0 0.8329537751898105 0.4720911238439888 0.1133896260554887 0.4004825090470445
0 0.9597846139077618 0.5113774618210774 0.06036880750490799 0.42469249903419326
0 0.36824107833158903 0.4813027276149705 0.20289812447521213 0.4664254121431443
",train,4,set00,V001,960
set00_V001_0961,"0 0.7599133695172355 0.479444726853566 0.12184938618314281 0.4737341461076143
0 0.8255250393516876 0.4720911238439888 0.1133896260554888 0.4004825090470445
0 0.9545896426121715 0.510388730220677 0.06471205563045483 0.4234227157690578
0 0.3581375773507534 0.4815887713724325 0.19952363133884413 0.46658453377854686
",train,4,set00,V001,961
set00_V001_0962,"0 0.7552963966449225 0.479095791238754 0.1105894680735414 0.47239292948193085
0 0.8181038525331726 0.4720911238439888 0.1133896260554888 0.4004825090470445
0 0.9492099552168828 0.5093999986202764 0.06885080211215976 0.4221529325039222
0 0.34803407636991773 0.4818841752260949 0.19614913820247618 0.46672493522154934
",train,4,set00,V001,962
set00_V001_0963,"0 0.7502857277735 0.4788407681992566 0.10105327407732485 0.4712395380068765
0 0.8106902147342654 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.9436455517218951 0.5084112670198759 0.07278504695002255 0.42088314923878667
0 0.33793057538908206 0.4821889391759572 0.19277464506610822 0.46684661647215125
",train,4,set00,V001,963
set00_V001_0964,"0 0.7407434386504212 0.4787735703103885 0.06928799896106518 0.4704617968330807
0 0.803284125954966 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.9378964321272086 0.5074225354194755 0.07651479014404323 0.4196133659736511
0 0.32782707440824643 0.4825030632220197 0.18940015192974027 0.466949577530353
",train,4,set00,V001,964
set00_V001_0965,"0 0.7312011495273425 0.47870637242152037 0.03752272384480548 0.4696840556592851
0 0.7958855861952744 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.9319625964328232 0.5064338038190749 0.0800400316942218 0.4183435827085155
0 0.31772357342741087 0.4828265473642824 0.18602565879337238 0.46703381839615443
",train,4,set00,V001,965
set00_V001_0966,"0 0.7216588604042639 0.4786391745326522 0.005757448728545839 0.46890631448548925
0 0.7884945954551906 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.925844044638739 0.5054450722186743 0.08336077160055827 0.41707379944337997
0 0.3076200724465752 0.48315939160274535 0.18265116565700443 0.4670993390695556
",train,4,set00,V001,966
set00_V001_0967,"0 0.722534366204262 0.484958031765179 0.16928025733815835 0.4809006835544833
0 0.7811111537347147 0.4720911238439888 0.1133896260554888 0.4004825090470445
0 0.9195407767449562 0.5044563406182738 0.08647700986305261 0.4158040161782444
0 0.30596646719559806 0.47600739631706923 0.12565794095981944 0.45215774030987826
",train,4,set00,V001,967
set00_V001_0968,"0 0.7139296215319663 0.4850786590269402 0.16887816646562126 0.480498592681946
0 0.7737352610338466 0.4720911238439888 0.1133896260554888 0.4004825090470445
0 0.9130527927514746 0.5034676090178732 0.08938874648170501 0.41453423291310876
0 0.29231035038911146 0.47606697894454264 0.12457779104653462 0.4516018569916992
",train,4,set00,V001,968
set00_V001_0969,"0 0.7053248768596703 0.4851992862887013 0.16847607559308397 0.4800965018094088
0 0.7663669173525864 0.4720911238439888 0.1133896260554888 0.4004825090470445
0 0.9063800926582938 0.5024788774174728 0.09209598145651512 0.41326444964797326
0 0.2792111222799395 0.47633057620380925 0.12401365851701165 0.451416562552306
",train,4,set00,V001,969
set00_V001_0970,"0 0.6967201321873744 0.48531991355046256 0.16807398472054685 0.4796944109368717
0 0.7590061226909341 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.8995226764654142 0.5014901458170722 0.09459871478748312 0.4119946663828376
0 0.26666878286808204 0.47679818809486946 0.12396554337125054 0.4516018569916992
",train,4,set00,V001,970
set00_V001_0971,"0 0.6881153875150784 0.4854405408122236 0.16767189384800965 0.4792923200643345
0 0.7516528770488895 0.4720911238439888 0.1133896260554888 0.4004825090470445
0 0.8924805441728361 0.5005014142166717 0.09689694647460918 0.4107248831177021
0 0.2546833321535393 0.4774698146177229 0.12443344560925135 0.4521577403098784
",train,4,set00,V001,971
set00_V001_0972,"0 0.6783083083122708 0.4855611680739848 0.1696744720364957 0.4788902291917973
0 0.7443071804264529 0.4720911238439888 0.1133896260554888 0.4004825090470445
0 0.885253695780559 0.4995126826162712 0.09899067651789313 0.40945509985256645
0 0.24325477013631094 0.4783454557723697 0.12541736523101396 0.45308421250684366
",train,4,set00,V001,972
set00_V001_0973,"0 0.6612551447015826 0.485681795335746 0.18616921904074302 0.47848813831926007
0 0.736969032823624 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.8778421312885829 0.49852395101587077 0.10087990491733496 0.40818531658743096
0 0.23238309681639727 0.47942511155880996 0.12691730223653844 0.4543812735825951
",train,4,set00,V001,973
set00_V001_0974,"0 0.6468388251855086 0.4858024225975071 0.1973902778557621 0.47808604744672284
0 0.7296384342404031 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.8702458506969082 0.4975352194154702 0.10256463167293468 0.4069155333222954
0 0.2220683121937982 0.48070878197704353 0.12893325662582478 0.4560489235371327
",train,4,set00,V001,974
set00_V001_0975,"0 0.6350593497640485 0.48592304985926826 0.20333764848155314 0.4776839565741857
0 0.72231538467679 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.8624648540055347 0.49654648781506966 0.10404485678469229 0.4056457500571598
0 0.21231041626851363 0.4821964670270705 0.13146522839887304 0.4580871623704564
",train,4,set00,V001,975
set00_V001_0976,"0 0.6259167184372025 0.4860436771210294 0.20401133091811616 0.47728186570164843
0 0.7149998841327847 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.8544991412144622 0.4955577562146692 0.10532058025260778 0.40437596679202426
0 0.20310940904054364 0.4838881667088908 0.1345132175556831 0.46049599008256614
",train,4,set00,V001,976
set00_V001_0977,"0 0.6194109312049705 0.48616430438279057 0.19941132516545113 0.47687977482911126
0 0.7076919326083873 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.846348712323691 0.49456902461426866 0.10639180207668116 0.4031061835268887
0 0.19446529050988826 0.4857838810225046 0.13807722409625509 0.46327540667346223
",train,4,set00,V001,977
set00_V001_0978,"0 0.6155419880673526 0.48628493164455183 0.18953763122355793 0.47647768395657414
0 0.7003915301035977 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.838013567333221 0.4935802930138682 0.10725852225691242 0.4018364002617532
0 0.18637806067654744 0.4878836099679117 0.1421572480205889 0.4664254121431443
",train,4,set00,V001,978
set00_V001_0979,"0 0.619277430136711 0.4864055589063129 0.16445516686771208 0.4760755930840369
0 0.693098676618416 0.4720911238439888 0.11338962605548888 0.4004825090470445
0 0.8294937062430521 0.4944234480080733 0.10792074079330174 0.4042303901858289
0 0.1762745596957118 0.488249214543075 0.13878275488422095 0.4664254121431443
",train,4,set00,V001,979
set00_V001_0980,"0 0.610672685464415 0.4865261861680741 0.16405307599517488 0.47567350221149973
0 0.685813372152842 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.8207891290531845 0.49518333542979637 0.10837845768584886 0.40645784496494053
0 0.17137679683809784 0.48605558709209473 0.14324580760036568 0.46642541214314437
",train,4,set00,V001,980
set00_V001_0981,"0 0.602067940792119 0.48664681342983523 0.16365098512263768 0.4752714113389625
0 0.6785356167068759 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.811899835763618 0.4958599552790375 0.10863167293455388 0.4085187645990881
0 0.16573519186112648 0.48386195964111434 0.14622117607779547 0.46642541214314437
",train,4,set00,V001,981
set00_V001_0982,"0 0.593463196119823 0.48676744069159633 0.16324889425010047 0.47486932046642527
0 0.6712654102805177 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.8028258263743524 0.4966912149057452 0.10868038653941686 0.4108889637881691
0 0.15934974476479769 0.48166833219013394 0.1477088603165104 0.4664254121431443
",train,4,set00,V001,982
set00_V001_0983,"0 0.5848584514475272 0.4868880679533575 0.16284680337756338 0.4744672295938881
0 0.6640027528737673 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7935671008853883 0.497796067984894 0.10852459850043764 0.41380634988213216
0 0.1522204555491114 0.4794747047391535 0.1477088603165104 0.4664254121431443
",train,4,set00,V001,983
set00_V001_0984,"0 0.5762537067752312 0.4870086952151187 0.1624447125050261 0.47406513872135103
0 0.6567476444866247 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7841236592967253 0.4990317701065147 0.10816430881761639 0.416985434061039
0 0.14434732421406765 0.4772810772881731 0.14622117607779547 0.4664254121431443
",train,4,set00,V001,984
set00_V001_0985,"0 0.5676489621029351 0.48712932247687984 0.1620426216324889 0.4736630478488138
0 0.64950008511909 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7745268735694287 0.5003983212706072 0.10766226141308347 0.42042621632488947
0 0.13573035075966647 0.4750874498371927 0.14324580760036565 0.4664254121431443
",train,4,set00,V001,985
set00_V001_0986,"0 0.5590442174306393 0.48724994973864105 0.16164053075995177 0.4732609569762766
0 0.6422600747711632 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7662895739702031 0.49986756131885807 0.11004411682024813 0.42007237635705663
0 0.12636953518590785 0.4728938223862123 0.13878275488422095 0.4664254121431443
",train,4,set00,V001,986
set00_V001_0987,"0 0.5504394727583434 0.48737057700040215 0.1612384398874146 0.4728588661037394
0 0.6350276134428441 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.757970789466983 0.499336801367109 0.11242793297497916 0.419718536389224
0 0.11432754890076319 0.47070019493523185 0.09306268742261295 0.4664254121431442
",train,4,set00,V001,987
set00_V001_0988,"0 0.5418347280860475 0.4874912042621633 0.1608363490148774 0.47245677523120216
0 0.627802701134133 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7495705200597684 0.4988060414153599 0.11481370987727697 0.4193646964213911
0 0.11211095675453531 0.46850656748425157 0.13878275488422095 0.46642541214314437
",train,4,set00,V001,988
set00_V001_0989,"0 0.5332299834137516 0.4876118315239245 0.1604342581423402 0.47205468435866493
0 0.6205853378450296 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7410887657485594 0.4982752814636109 0.11720144752714133 0.41901085645355857
0 0.10498166753884904 0.4663129400332712 0.13878275488422095 0.4664254121431443
",train,4,set00,V001,989
set00_V001_0990,"0 0.5246252387414556 0.48773245878568555 0.160032167269803 0.4716525934861277
0 0.613375523575534 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7325309185891637 0.49820249316051324 0.11960193003618827 0.4195729597830288
0 0.10498166753884904 0.4663129400332712 0.13878275488422095 0.4664254121431443
",train,4,set00,V001,990
set00_V001_0991,"0 0.5160204940691596 0.4878530860474468 0.15963007639726579 0.47125050261359064
0 0.6061732583256464 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7238906061519905 0.4980464372849334 0.1220024125452353 0.4199685279675347
0 0.10498166753884904 0.4663129400332712 0.13878275488422095 0.4664254121431443
",train,4,set00,V001,991
set00_V001_0992,"0 0.5074157493968637 0.4879737133092079 0.1592279855247286 0.4708484117410533
0 0.5989785420953666 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.7151678284370395 0.49780711383687165 0.12440289505428243 0.42019756100707656
0 0.0861250376960193 0.49621657619622034 0.1706875753920386 0.5195014073180538
",train,4,set00,V001,992
set00_V001_0993,"0 0.49881100472456785 0.4880943405709691 0.1588258946521914 0.4704463208685162
0 0.5917913748846947 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7063625854443105 0.49748452281632777 0.12680337756332946 0.42026005890165413
0 0.0912719997880801 0.49621657619622034 0.1709187776437475 0.5195550194343922
",train,4,set00,V001,993
set00_V001_0994,"0 0.49020626005227186 0.48821496783273033 0.1584238037796542 0.47004422999597906
0 0.5846117566936305 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.697474877173804 0.4970786642233017 0.12920386007237647 0.42015602165126764
0 0.10169600673502213 0.49621657619622034 0.17114997989545638 0.5196086315507304
0 0.04842901839565742 0.5822640229191798 0.06513872135102532 0.27342179332529143
0 0.11236146712907116 0.4929998492159229 0.08443908323281063 0.5162846803377563
",train,6,set00,V001,994
set00_V001_0995,"0 0.4816015153799759 0.48833559509449137 0.158021712907117 0.4696421391234418
0 0.5774396875221742 0.4720911238439888 0.11338962605548897 0.4004825090470445
0 0.7037996376875534 0.49658953805779366 0.10094388754495941 0.41988544925591703
0 0.10948149125452351 0.4962165761962204 0.17138118214716525 0.5196622436670688
0 0.04842901839565742 0.5650205155041507 0.06513872135102532 0.30790880815534943
0 0.11236146712907116 0.49305167183241755 0.08443908323281063 0.5163883255707455
",train,6,set00,V001,995
set00_V001_0996,"0 0.4729967707076799 0.48845622235625263 0.1576196220345798 0.4692400482509047
0 0.570275167370326 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.691991679990041 0.49580897538859836 0.10845444589341709 0.4190320038531918
0 0.11726697577402492 0.4962165761962204 0.17161238439887416 0.5197158557834071
0 0.05161460470551032 0.5688737915416815 0.07557684986683194 0.3167611832158173
0 0.1188930411223534 0.4934753861583503 0.08463447588304772 0.5158423803779654
",train,6,set00,V001,996
set00_V001_0997,"0 0.464392026035384 0.48857684961801373 0.15721753116204262 0.4688379573783674
0 0.5631181962380852 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.6801837222925288 0.495028412719403 0.11596500424187486 0.4181785584504666
0 0.12505246029352635 0.4962165761962204 0.17184358665058302 0.5197694678997454
0 0.055520751198798526 0.5719812169173702 0.08452381716609475 0.32412185695260126
0 0.12541673112870752 0.4939404111182069 0.08482986853328484 0.5154000804181745
",train,6,set00,V001,997
set00_V001_0998,"0 0.45578728136308816 0.48869747687977494 0.1568154402895055 0.46843586650583025
0 0.5559687741254526 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.6683757645950165 0.4942478500502077 0.12347556259033254 0.4173251130477414
0 0.13283794481302774 0.4962165761962204 0.17207478890229191 0.5198230800160837
0 0.06014745787552204 0.5743427916312172 0.09197962324881377 0.3299908293657016
0 0.13193253714813355 0.49439492409549274 0.08502526118352197 0.5149577804583836
",train,6,set00,V001,998
set00_V001_0999,"0 0.4471825366907922 0.48881810414153604 0.15641334941696822 0.46803377563329307
0 0.5488269010324276 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.6565678068975043 0.4934672873810123 0.13098612093879022 0.4164716676450162
0 0.14062342933252917 0.4962165761962204 0.1723059911540008 0.519876692132422
0 0.06549472473568085 0.5759585156832221 0.09794426811498896 0.334368100455118
0 0.13844045918063144 0.49480509184524235 0.08522065383375908 0.5145831469885233
",train,6,set00,V001,999
set00_V001_1000,"0 0.4385777920184962 0.4889387314032972 0.1560112585444311 0.46763168476075584
0 0.5416925769590106 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.644759849199992 0.49268672471181696 0.13849667928724801 0.4156182222422909
0 0.1484089138520306 0.4962165761962204 0.17253719340570972 0.5199303042487603
0 0.07156255177927497 0.5768283890733853 0.10241775176462037 0.3372536702208507
0 0.14494049722620123 0.4951768622917604 0.08541604648399617 0.5142642841599849
",train,6,set00,V001,1000
set00_V001_1001,"0 0.42997304734620023 0.4890593586650584 0.15560916767189392 0.4672295938882186
0 0.5345658019052014 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.6329518915024797 0.4919061620426216 0.1460072376357057 0.41476477683956575
0 0.15619439837153198 0.4962165761962203 0.1727683956574186 0.5199839163650984
0 0.07835093900630441 0.5769524118017064 0.10540007419770797 0.33864753866289954
0 0.15143265128484296 0.49554337674699295 0.08561143913423329 0.5139349093488755
",train,6,set00,V001,1001
set00_V001_1002,"0 0.4213683026739043 0.48920420202767767 0.15520707679935672 0.46687593521739773
0 0.527446575871 0.4720911238439888 0.11338962605548907 0.4004825090470445
0 0.6234044610097509 0.4913754020908725 0.14840772014475279 0.414410936871733
0 0.1639798828910334 0.4962165761962203 0.17299959790912747 0.5200375284814367
0 0.08585988641676914 0.5763305838681859 0.10689123541425177 0.3385497057812648
0 0.15791692135655652 0.49590463521094014 0.08580683178447038 0.5135950225551954
",train,6,set00,V001,1002
